id,name,nameES,categoriaId,medidaId
2710551,"Soft drink, fruit flavored, caffeine free","Refresco con sabor a fruta, sin cafeína",4,2
2710659,Whiskey and ginger ale,Whisky con ginger ale,4,2
174846,"Beverages, carbonated, ginger ale","Bebidas carbonatadas, ginger ale",4,2
2710555,"Soft drink, ginger ale","Refresco, ginger ale",4,2
2710633,Gin and tonic,Ginebra con tónica,4,2
2710670,Vodka and tonic,Vodka con tónica,4,2
173203,"Beverages, carbonated, grape soda","Bebidas carbonatadas, refresco de uva",4,2
173199,"Carbonated beverage, cream soda","Bebida carbonatada, refresco de crema",4,2
2705657,"Ice cream soda, chocolate","Helado con soda, de chocolate",4,2
2710549,"Soft drink, cream soda","Refresco, refresco de crema",4,2
171871,"Beverages, carbonated, root beer","Bebidas carbonatadas, cerveza de raíz",4,2
2710557,"Soft drink, root beer","Refresco, cerveza de raíz",4,2
2710558,"Soft drink, root beer, diet","Refresco, cerveza de raíz, light",4,2
2710545,"Soft drink, pepper type","Refresco, tipo pimienta",4,2
2710546,"Soft drink, pepper type, diet","Refresco, sabor a pimienta, light",4,2
2710547,"Soft drink, pepper type, decaffeinated","Refresco, sabor a pimienta, descafeinado",4,2
2710561,"Soft drink, cola, fruit or vanilla flavored","Refresco, de cola, con sabor a fruta o a vainilla",4,2
173165,"Beverages, THE COCA-COLA COMPANY, NOS energy drink, Original, grape, loaded cherry, charged citrus, fortified with vitamins B6 and B12","Bebidas, THE COCA-COLA COMPANY, bebida energética NOS, Original, uva, cereza intensa, cítricos intensos, enriquecida con vitaminas B6 y B12",4,2
2710550,"Soft drink, cream soda, diet","Refresco, refresco de crema, light",4,2
2710560,"Soft drink, chocolate flavored, diet","Refresco, con sabor a chocolate, light",4,2
2710552,"Soft drink, fruit flavored, diet, caffeine free","Refresco, con sabor a fruta, light, sin cafeína",4,2
2710756,Energy Drink,Bebida energética,4,2
2710754,Energy drink (SoBe Energize Energy Juice Drink),Bebida energética (SoBe Energize Energy Juice Drink),4,2
2710747,Energy drink (Monster),Bebida energética (Monster),4,2
2710752,Energy drink (Red Bull),Bebida energética (Red Bull),4,2
173210,"Beverages, Energy drink, RED BULL","Bebidas, Bebidas energéticas, RED BULL",4,2
2710763,"Energy drink, sugar-free (Red Bull)",Bebida energética sin azúcar (Red Bull),4,2
2710757,"Energy drink, low calorie (Monster)","Bebida energética, baja en calorías (Monster)",4,2
2710758,"Energy drink, sugar free (Monster)",Bebida energética sin azúcar (Monster),4,2
2710769,Sports drink (Gatorade G),Bebida deportiva (Gatorade G),4,2
2710772,"Sports drink, low calorie (Gatorade G2)",Bebida deportiva baja en calorías (Gatorade G2),4,2
174178,"Beverages, PEPSICO QUAKER, Gatorade G2, low calorie","Bebidas, PEPSICO QUAKER, Gatorade G2, bajas en calorías",4,2
2710771,"Sports drink, NFS","Bebida deportiva, NFS",4,2
2710770,Sports drink (Powerade),Bebida deportiva (Powerade),4,2
174113,"Beverages, POWERADE, Zero, Mixed Berry","Bebidas, POWERADE, Zero, Frutas del bosque",4,2
2710773,"Sports drink, low calorie (Powerade Zero)",Bebida deportiva baja en calorías (Powerade Zero),4,2
2710553,"Soft drink, fruit flavored, caffeine containing",Refresco con sabor a fruta que contiene cafeína,4,2
2710578,"Fruit flavored drink, with high vitamin C","Bebida con sabor a fruta, con alto contenido en vitamina C",4,2
2710580,"Fruit juice drink, with high vitamin C","Bebida de zumo de frutas, con alto contenido en vitamina C",4,2
2710579,"Cranberry juice drink, with high vitamin C","Bebida de zumo de arándanos rojos, con alto contenido en vitamina C",4,2
2705385,"Milk, whole",Leche entera,4,2
2705399,"Milk, evaporated, whole","Leche evaporada, entera",4,2
2705467,"Chocolate milk, whole","Leche con chocolate, entera",4,2
2705388,"Milk, fat free (skim)",Leche desnatada (sin grasa),4,2
170887,"Yogurt, plain, skim milk","Yogur natural, leche desnatada",4,2
170847,"Cheese, mozzarella, part skim milk","Queso, mozzarella, leche semidesnatada",4,2
2705392,"Milk, lactose free, whole",Leche entera sin lactosa,4,2
2705390,"Milk, lactose free, fat free (skim)",Leche sin lactosa y desnatada (sin grasa),4,2
2705391,"Milk, lactose free, reduced fat (2%)","Leche sin lactosa, con bajo contenido en grasa (2 %)",4,2
2705408,"Almond milk, chocolate","Leche de almendras, chocolate",4,2
2705407,"Almond milk, sweetened","Leche de almendra, azucarada",4,2
2705409,"Almond milk, unsweetened","Leche de almendra, sin azúcar",4,2
2705412,Oat milk,Leche de avena,4,2
2257046,"Oat milk, unsweetened, plain, refrigerated","Leche de avena, sin azúcar, natural, refrigerada",4,2
2705406,"Soy milk, chocolate","Leche de soja, chocolate",4,2
2705404,"Soy milk, sweetened",Leche de soja azucarada,4,2
2705405,"Soy milk, unsweetened","Leche de soja, sin azúcar",4,2
2705411,Rice milk,Leche de arroz,4,2
171942,"Beverages, rice milk, unsweetened","Bebidas, leche de arroz, sin azúcar",4,2
2708416,"Rice, cooked, with milk",Arroz cocido con leche,4,2
2705413,Coconut milk,Leche de coco,4,2
2707569,"Yogurt, coconut milk","Yogur, leche de coco",4,2
2707568,"Coconut milk, used in cooking","Leche de coco, utilizada en la cocina",4,2
167587,"Candies, milk chocolate","Caramelos, chocolate con leche",4,2
2705517,Chocolate milk drink,Bebida de leche con chocolate,4,2
2705472,"Hot chocolate / cocoa, NFS","Chocolate caliente / cacao, NFS",4,2
2705476,"Hot chocolate / cocoa, with whipped cream","Chocolate caliente / cacao, con nata montada",4,2
171277,"Milk, chocolate beverage, hot cocoa, homemade","Leche, bebida de chocolate, chocolate caliente, casero",4,2
2710607,Atole,Atol,4,2
2710605,Atole de avena,Atol de avena,4,2
2710608,Atole de chocolate,Atol de chocolate,4,2
171887,"Cocoa mix, NESTLE, Rich Chocolate Hot Cocoa Mix","Mezcla para chocolate caliente, NESTLÉ, Mezcla para chocolate caliente intenso",4,2
171110,"Chicken, canned, no broth","Pollo en conserva, sin caldo",4,2
171099,"Chicken, canned, meat only, with broth","Pollo en conserva, solo carne, con caldo",4,2
171563,"Soup, chicken broth cubes, dry","Sopa, cubitos de caldo de pollo, en polvo",4,2
2710674,"Fruit punch, alcoholic","Ponche de frutas, con alcohol",4,2
2710569,"Fruit punch, made with fruit juice and soda","Ponche de frutas, elaborado con zumo de frutas y refresco",4,2
170984,"Babyfood, juice, fruit punch, with calcium","Alimentos para bebés, zumos, ponche de frutas, con calcio",4,2
2710698,Glug,Glug,4,2
174863,"Malt beverage, includes non-alcoholic beer","Bebida de malta, incluida la cerveza sin alcohol",4,2
2710688,"Wine, red",Vino tinto,4,2
172240,"Vinegar, red wine","Vinagre, vino tinto",4,2
173190,"Alcoholic beverage, wine, table, red","Bebida alcohólica, vino de mesa, tinto",4,2
2710689,"Wine, white",Vino blanco,4,2
174837,"Alcoholic beverage, wine, table, white","Bebida alcohólica, vino de mesa, blanco",4,2
174110,"Alcoholic beverage, wine, table, white, Chardonnay","Bebida alcohólica, vino, de mesa, blanco, Chardonnay",4,2
2710687,"Wine, sparkling","Vino, espumoso",4,2
2710675,Champagne punch,Ponche de champán,4,2
2710642,Mimosa,Mimosa,4,2
2710696,"Sangria, white",Sangría blanca,4,2
2710695,"Sangria, red","Sangría, tinto",4,2
2710705,Tequila,Tequila,4,2
2710678,Tequila Sunrise,Tequila Sunrise,4,2
168753,"Alcoholic beverage, tequila sunrise, canned","Bebida alcohólica, Tequila Sunrise, en lata",4,2
2710703,Rum,Ron,4,2
2710661,Rum and diet cola,Ron y cola light,4,2
2710704,Vodka,Vodka,4,2
2710666,Vodka and cola,Vodka con cola,4,2
2710664,Vodka and soda,Vodka con soda,4,2
2707962,"Cookie, rum ball, no bake","Galleta, bombón de ron, sin hornear",4,2
2710656,Whiskey and water,Whisky con agua,4,2
2710699,Brandy,Brandy,4,2
2710627,Brandy Alexander,Brandy Alexander,4,2
2710702,Gin,Ginebra,4,2
2710685,Gin fizz,Gin fizz,4,2
2710625,"Liqueur, coffee flavored",Licor con sabor a café,4,2
175097,"Alcoholic beverage, liqueur, coffee, 53 proof","Bebida alcohólica, licor, café, 53 proof",4,2
173665,"Alcoholic beverage, liqueur, coffee, 63 proof","Bebida alcohólica, licor, café, 63 proof",4,2
2710638,Margarita,Margarita,4,2
2710683,Frozen margarita,Margarita helada,4,2
2710575,"Margarita mix, nonalcoholic","Mezcla para margarita, sin alcohol",4,2
2710644,Mojito,Mojito,4,2
2710641,Michelada,Michelada,4,2
2710603,"Horchata, made with milk","Horchata, elaborada con leche",4,2
171941,"Beverages, Horchata, as served in restaurant","Bebidas, horchata, tal y como se sirve en el restaurante",4,2
2710503,"Tea, hot, hibiscus",Té caliente de hibisco,4,2
2710568,Tamarind drink,Bebida de tamarindo,4,2
2710606,Sugar cane beverage,Bebida de caña de azúcar,4,2
2705606,"Coffee creamer, powder","Crema para café, en polvo",4,2
2705607,"Coffee creamer, powder, flavored","Crema para café, en polvo, aromatizada",4,2
2705605,"Coffee creamer, liquid, sugar free, flavored","Crema para café, líquida, sin azúcar, aromatizada",4,2
2710509,"Tea, kombucha","Té, kombucha",4,2